stage_gb,check_id,sub_category,description,stratum1,stratum_2,stratum_3,stratum_4,stratum_5,stratum_6,err_gb
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,30,payer_plan_period,16,stop_reason_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,30,payer_plan_period,17,stop_reason_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,1,person_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,2,gender_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,3,year_of_birth,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,4,month_of_birth,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,5,day_of_birth,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,6,birth_datetime,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,7,race_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,8,ethnicity_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,9,location_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,10,provider_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,11,care_site_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,12,person_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,13,gender_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,14,gender_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,15,race_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,16,race_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,17,ethnicity_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,31,person,18,ethnicity_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,1,procedure_occurrence_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,2,person_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,3,procedure_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,4,procedure_date,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,5,procedure_datetime,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,6,procedure_type_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,7,modifier_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,8,quantity,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,9,provider_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,10,visit_occurrence_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,11,visit_detail_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,12,procedure_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,13,procedure_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,32,procedure_occurrence,14,modifier_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,1,provider_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,2,provider_name,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,3,NPI,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,4,DEA,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,5,specialty_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,6,care_site_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,7,year_of_birth,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,8,gender_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,9,provider_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,10,specialty_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,11,specialty_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,12,gender_source_value,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,33,provider,13,gender_source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,1,relationship_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,2,relationship_name,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,3,is_hierarchical,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,4,defines_ancestry,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,5,reverse_relationship_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,34,relationship,6,relationship_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,1,source_code,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,2,source_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,3,source_vocabulary_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,4,source_code_description,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,5,target_concept_id,NULL,NULL,ERROR
CDM,C3,Conformance-value,Data type validation check with OMOP CDM definition,35,source_to_concept_map,6,target_vocabulary_id,NULL,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,32,procedure_occurrence,12,procedure_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,32,procedure_occurrence,13,procedure_source_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,32,procedure_occurrence,14,modifier_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,1,provider_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,2,provider_name,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,3,NPI,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,4,DEA,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,5,specialty_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,6,care_site_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,7,year_of_birth,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,8,gender_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,9,provider_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,10,specialty_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,11,specialty_source_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,12,gender_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,33,provider,13,gender_source_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,1,relationship_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,2,relationship_name,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,3,is_hierarchical,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,4,defines_ancestry,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,5,reverse_relationship_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,34,relationship,6,relationship_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,1,source_code,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,2,source_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,3,source_vocabulary_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,4,source_code_description,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,5,target_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,6,target_vocabulary_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,7,valid_start_date,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,8,valid_end_date,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,35,source_to_concept_map,9,invalid_reason,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,1,specimen_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,2,person_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,3,specimen_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,4,specimen_type_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,5,specimen_date,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,6,specimen_datetime,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,7,quantity,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,8,unit_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,9,anatomic_site_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,10,disease_status_concept_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,11,specimen_source_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,12,specimen_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,13,unit_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,14,anatomic_site_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,36,specimen,15,disease_status_source_value,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,1,visit_detail_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,2,person_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,3,visit_detail_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,4,visit_detail_start_date,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,5,visit_detail_start_datetime,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,6,visit_detail_end_date,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,7,visit_detail_end_datetime,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,8,visit_detail_type_concept_id,NO,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,9,provider_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,10,care_site_id,YES,NULL,ERROR
CDM,C4,Conformance-value,Table constrain validation check with OMOP CDM definition,37,visit_detail,11,admitting_source_concept_id,YES,NULL,ERROR
